,basin,D_P,D_ET,P_ET,D_var,P_var,ET_var,year
189,MRC,-0.2766182166879435,0.995717622288071,-0.25183974009718724,19207.65069678007,94999.1284724545,31052.19202358491,2006
190,MRC,-0.16803473742124955,0.972699786456296,-0.09286894493589111,47040.719427227246,8786.655830492038,36580.518696920924,2007
191,MRC,-0.29500088033516314,0.9618487899589349,-0.23552829582417179,43915.64110731916,26070.308336077516,35250.446858932024,2008
192,MRC,-0.25956930496348213,0.8827463905370188,-0.09311002642692325,26592.80197990868,50480.445541577086,30433.271732623074,2009
193,MRC,-0.3612062544203264,0.9647519407275654,-0.26861942871917616,12918.33757111581,64145.12671358907,25530.346092269174,2010
194,MRC,-0.507124769805381,0.9639120863054211,-0.3246037792042645,11984.025997725154,150585.65464757683,28728.106661644193,2011
195,MRC,-0.17585801809327894,0.9582514015327993,0.005919424555048122,20081.204489051626,14568.424686470275,31342.918695640245,2012
196,MRC,-0.3230280145864148,0.9318292767766369,-0.12523847384541378,29534.229908871483,28209.909199764457,33646.410781966915,2013
197,MRC,-0.28590878650569845,0.8727922351824916,0.054539051547412766,70052.37844705756,12249.391815768431,29625.556272734317,2014
198,MRC,-0.35816728738205916,0.8342508788545098,0.06405276759976765,140558.23083283135,11274.214869657126,26939.877867289968,2015
199,MRC,0.023208168676780955,0.7727818582691871,0.27435454265712933,48516.58651522305,22631.248237416054,14214.927309962844,2016
200,MRC,0.390799663615801,0.9681791829593077,0.3747096900355138,7090.268166338491,218367.35601477866,16659.060838496647,2017
201,MRC,0.49752609998775016,0.975282849013359,0.4490930566918218,6647.741273081622,20524.868856668716,15006.711309864466,2018
202,MRC,0.014333291977814338,0.9776533229719065,0.012778082054404203,4750.21193255657,67760.6193474381,13112.361966882507,2019
203,MRC,-0.03495141217003206,0.945965252260893,0.09129055745886816,12933.82554968055,7117.338876607368,17575.657280786007,2020
204,MRC,-0.04642387413176,0.9360894312367157,0.1294484006430702,35278.97119819587,8351.381570076275,23398.90840677138,2021
205,MRC,-0.2837543679070965,0.8829053960912557,-0.08660537899973886,35793.99092618059,29995.119539116215,19593.422194206818,2022
206,MRC,-0.3385147768652185,0.9832858432216722,-0.1947401443055921,15821.449830239084,156110.54771301817,21918.362738242686,2023
207,TRF,-0.03463518193040528,0.9779970833166463,0.092791835410761,7630.577374148551,43850.08121188355,7150.673443048037,2001
208,TRF,-0.10028489363117422,0.9213902338879794,0.0370539795764639,6821.229299772937,96232.44823468308,7269.18288183949,2002
209,TRF,-0.4162416498269586,0.7774831266573733,-0.021678048641150666,6246.180287764824,129617.33239294465,5909.227743017612,2003
210,TRF,-0.4643400342392886,0.748495501899513,-0.07242396103284748,8862.300337801684,84816.02246220541,7670.3040401873905,2004
211,TRF,-0.5396289316329576,0.5372349042578286,-0.050327994959704685,6656.63366199107,141125.5449563606,4120.451981654681,2005
212,TRF,-0.27917995140996466,0.9363143542440675,-0.10570797469817184,4450.767352358904,210741.55023792372,6261.113380443823,2006
213,TRF,-0.6604553243684709,0.5630928688500773,-0.02660247862358717,18479.710557222093,65696.13359722716,6194.946015564918,2007
214,TRF,-0.5530674315428012,0.564016561030044,-0.0442149172711914,18639.533829629538,50129.736606649414,5346.159534730438,2008
215,TRF,-0.5939525442530864,0.31753018914506526,0.005489850401355847,33488.000879852,106495.52947179378,4622.007998397321,2009
216,TRF,-0.5098968074089696,0.3215624478094543,-0.07638436129495108,27325.80141265337,95913.9533668957,3369.400766310453,2010
217,TRF,-0.5122054370134068,0.580211662550289,-0.2322713744299372,9282.968426231877,194584.21015398175,4185.346569430648,2011
218,TRF,-0.5530668645079787,0.42069348745705765,-0.08230634318815491,20758.419255792145,69289.60947205605,5132.32692238804,2012
219,TRF,-0.636883389999247,0.4233691502867657,-0.13197242865456307,39351.89296992266,76958.36196365769,6090.835341728043,2013
220,TRF,-0.7100051808466226,0.2453396484672652,0.04736841128122727,60238.895320274554,43747.80199770442,5385.696046490158,2014
221,TRF,-0.6755075463274698,0.2778758928581086,0.010529053368609825,87473.10318231197,32617.157747629048,5266.276767150521,2015
222,TRF,-0.502217118595512,0.13658336730713533,0.156325311864524,49380.45300640436,112226.00012633084,3859.5518269122367,2016
223,TRF,-0.19924591556444332,0.6168617909546716,0.04554566448124743,11023.05892325928,292866.0648418008,5372.220638296233,2017
224,TRF,-0.10393859171809035,0.5162813813224736,0.051001566681392795,10009.931721313835,74351.71842225193,4402.9715697088195,2018
